Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,P/E10
1898-09-01,5.26,0.2,0.34,6.66,3.18,187.77,6.96,12.14,20.44
1898-10-01,5.15,0.2,0.34,6.66,3.16,183.85,7.02,12.26,19.95
1898-11-01,5.32,0.2,0.35,6.66,3.14,189.92,7.08,12.38,20.53
1898-12-01,5.65,0.2,0.35,6.76,3.12,198.86,7.04,12.32,21.4
1899-01-01,6.08,0.2,0.36,6.76,3.1,213.99,7.07,12.7,22.93
1899-02-01,6.31,0.2,0.37,6.95,3.1,216.0,6.9,12.72,23.05
1899-03-01,6.4,0.2,0.38,6.95,3.11,219.08,6.93,13.09,23.28
1899-04-01,6.48,0.2,0.39,7.04,3.11,218.82,6.87,13.28,23.15
1899-05-01,6.21,0.2,0.4,7.04,3.12,209.71,6.9,13.65,22.09
1899-06-01,6.07,0.2,0.41,7.14,3.12,202.24,6.83,13.83,21.21
1899-07-01,6.28,0.21,0.43,7.23,3.13,206.49,6.77,14.0,21.56
1899-08-01,6.44,0.21,0.44,7.33,3.13,209.0,6.71,14.17,21.73
1899-09-01,6.37,0.21,0.45,7.61,3.13,198.97,6.48,13.98,20.59
1899-10-01,6.34,0.21,0.46,7.71,3.14,195.59,6.43,14.14,20.15
1899-11-01,6.46,0.21,0.47,7.8,3.14,196.86,6.38,14.3,20.2
1899-12-01,6.02,0.21,0.48,7.9,3.15,181.25,6.32,14.45,18.51
1900-01-01,6.1,0.22,0.48,7.9,3.15,183.65,6.55,14.45,18.67
1900-02-01,6.21,0.23,0.48,7.99,3.15,184.74,6.69,14.28,18.7
1900-03-01,6.26,0.23,0.48,7.99,3.14,186.23,6.92,14.28,18.78
1900-04-01,6.34,0.24,0.48,7.99,3.14,188.61,7.14,14.28,18.94
1900-05-01,6.04,0.25,0.48,7.8,3.13,184.07,7.54,14.63,18.4
1900-06-01,5.86,0.26,0.48,7.71,3.13,180.78,7.87,14.81,17.99
1900-07-01,5.86,0.26,0.48,7.8,3.13,178.58,8.0,14.63,17.69
1900-08-01,5.94,0.27,0.48,7.71,3.12,183.25,8.33,14.81,18.07
1900-09-01,5.8,0.28,0.48,7.8,3.12,176.75,8.46,14.63,17.34
1900-10-01,6.01,0.28,0.48,7.71,3.11,185.41,8.79,14.81,18.1
1900-11-01,6.48,0.29,0.48,7.71,3.11,199.91,9.02,14.81,19.42
1900-12-01,6.87,0.3,0.48,7.61,3.1,214.59,9.37,14.99,20.74
1901-01-01,7.07,0.3,0.48,7.71,3.1,218.11,9.31,14.86,20.98
1901-02-01,7.25,0.3,0.48,7.61,3.11,226.46,9.47,15.1,21.68
1901-03-01,7.51,0.3,0.48,7.61,3.11,234.58,9.53,15.15,22.35
1901-04-01,8.14,0.31,0.49,7.52,3.12,257.48,9.7,15.4,24.41
1901-05-01,7.73,0.31,0.49,7.52,3.13,244.51,9.75,15.45,23.06
1901-06-01,8.5,0.31,0.49,7.52,3.13,268.87,9.81,15.5,25.24
1901-07-01,7.93,0.31,0.49,7.61,3.14,247.7,9.74,15.36,23.14
1901-08-01,8.04,0.31,0.49,7.71,3.15,248.04,9.67,15.22,23.08
1901-09-01,8.0,0.32,0.49,7.8,3.15,243.8,9.6,15.08,22.59
1901-10-01,7.91,0.32,0.5,7.8,3.16,241.05,9.65,15.14,22.25
1901-11-01,8.08,0.32,0.5,7.9,3.17,243.27,9.58,15.0,22.38
1901-12-01,7.95,0.32,0.5,7.99,3.17,236.5,9.52,14.87,21.68
1902-01-01,8.12,0.32,0.51,7.9,3.18,244.47,9.66,15.38,22.34
1902-02-01,8.19,0.32,0.52,7.9,3.19,246.58,9.69,15.71,22.46
1902-03-01,8.2,0.32,0.53,7.9,3.2,246.88,9.71,16.03,22.41
1902-04-01,8.48,0.32,0.54,7.99,3.21,252.27,9.62,16.16,22.82
1902-05-01,8.46,0.32,0.55,8.09,3.22,248.71,9.53,16.29,22.43
1902-06-01,8.41,0.33,0.56,8.18,3.23,244.37,9.44,16.42,21.96
1902-07-01,8.6,0.33,0.58,8.18,3.24,249.89,9.47,16.73,22.39
1902-08-01,8.83,0.33,0.59,8.09,3.25,259.59,9.6,17.25,23.17
1902-09-01,8.85,0.33,0.6,8.18,3.26,257.15,9.52,17.36,22.86
1902-10-01,8.57,0.33,0.61,8.75,3.27,232.78,8.92,16.52,20.6
1902-11-01,8.24,0.33,0.62,8.47,3.28,231.36,9.24,17.39,20.41
1902-12-01,8.05,0.33,0.63,8.56,3.29,223.51,9.16,17.49,19.63
1903-01-01,8.46,0.33,0.62,8.66,3.3,232.32,9.11,17.07,20.32
1903-02-01,8.41,0.33,0.61,8.66,3.31,230.94,9.15,16.84,20.11
1903-03-01,8.08,0.34,0.6,8.37,3.32,229.44,9.51,17.18,19.88
1903-04-01,7.75,0.34,0.6,8.37,3.33,220.07,9.56,16.94,18.98
1903-05-01,7.6,0.34,0.59,8.18,3.33,220.83,9.83,17.09,18.95
1903-06-01,7.18,0.34,0.58,8.18,3.34,208.63,9.88,16.85,17.82
1903-07-01,6.85,0.34,0.57,8.18,3.35,199.04,9.93,16.61,16.92
1903-08-01,6.63,0.34,0.56,8.18,3.36,192.65,9.98,16.37,16.3
1903-09-01,6.47,0.34,0.56,8.28,3.37,185.84,9.91,15.94,15.65
1903-10-01,6.26,0.35,0.55,8.18,3.37,181.9,10.07,15.89,15.25
1903-11-01,6.28,0.35,0.54,8.09,3.38,184.62,10.24,15.83,15.41
1903-12-01,6.57,0.35,0.53,8.09,3.39,193.15,10.29,15.58,16.04
1904-01-01,6.68,0.35,0.53,8.28,3.4,191.87,9.96,15.13,15.86
1904-02-01,6.5,0.34,0.52,8.47,3.41,182.5,9.64,14.69,15.02
1904-03-01,6.48,0.34,0.52,8.37,3.41,184.01,9.65,14.77,15.08
1904-04-01,6.64,0.34,0.52,8.28,3.42,190.72,9.67,14.84,15.57
1904-05-01,6.5,0.33,0.51,8.09,3.43,191.09,9.8,15.09,15.53
1904-06-01,6.51,0.33,0.51,8.09,3.43,191.39,9.7,14.99,15.47
1904-07-01,6.78,0.33,0.51,8.09,3.44,199.32,9.6,14.9,16.04
1904-08-01,7.01,0.32,0.5,8.18,3.45,203.69,9.39,14.62,16.3
1904-09-01,7.32,0.32,0.5,8.28,3.45,210.25,9.19,14.36,16.74
1904-10-01,7.75,0.32,0.5,8.28,3.46,222.6,9.1,14.27,17.63
1904-11-01,8.17,0.31,0.49,8.47,3.47,229.39,8.8,13.85,18.08
1904-12-01,8.25,0.31,0.49,8.47,3.47,231.64,8.7,13.76,18.16
1905-01-01,8.43,0.31,0.51,8.47,3.48,236.69,8.75,14.18,18.46
1905-02-01,8.8,0.31,0.52,8.47,3.48,247.08,8.8,14.6,19.17
1905-03-01,9.05,0.32,0.54,8.37,3.47,256.99,8.94,15.19,19.83
1905-04-01,8.94,0.32,0.55,8.37,3.47,253.86,8.99,15.62,19.48
1905-05-01,8.5,0.32,0.56,8.28,3.46,244.15,9.14,16.23,18.63
1905-06-01,8.6,0.32,0.58,8.28,3.46,247.02,9.19,16.66,18.74
1905-07-01,8.87,0.32,0.59,8.28,3.46,254.77,9.24,17.09,19.21
1905-08-01,9.2,0.32,0.61,8.37,3.45,261.25,9.18,17.32,19.57
1905-09-01,9.23,0.33,0.63,8.28,3.45,265.11,9.33,17.95,19.74
1905-10-01,9.36,0.33,0.64,8.28,3.44,268.85,9.38,18.38,19.9
1905-11-01,9.31,0.33,0.66,8.37,3.44,264.37,9.32,18.6,19.44
1905-12-01,9.54,0.33,0.67,8.47,3.43,267.86,9.27,18.81,19.58
1906-01-01,9.87,0.34,0.68,8.47,3.43,277.13,9.43,19.02,20.13
1906-02-01,9.8,0.34,0.69,8.47,3.45,275.16,9.59,19.23,19.87
1906-03-01,9.56,0.35,0.69,8.47,3.47,268.42,9.76,19.44,19.26
1906-04-01,9.43,0.35,0.7,8.47,3.49,264.77,9.92,19.65,18.88
1906-05-01,9.18,0.36,0.71,8.56,3.51,254.89,9.97,19.64,18.05
1906-06-01,9.3,0.36,0.71,8.56,3.53,258.22,10.13,19.85,18.17
1906-07-01,9.06,0.37,0.72,8.28,3.55,260.23,10.65,20.75,18.2
1906-08-01,9.73,0.38,0.73,8.47,3.57,273.2,10.58,20.5,18.97
1906-09-01,10.03,0.38,0.74,8.56,3.59,278.49,10.62,20.48,19.2
1906-10-01,9.73,0.39,0.74,8.75,3.61,264.29,10.55,20.24,18.1
1906-11-01,9.93,0.39,0.75,8.85,3.63,266.82,10.59,20.22,18.14
1906-12-01,9.84,0.4,0.76,8.94,3.65,261.59,10.63,20.2,17.66
1907-01-01,9.56,0.4,0.75,8.85,3.67,256.88,10.84,20.2,17.22
1907-02-01,9.26,0.41,0.74,9.04,3.69,243.58,10.7,19.55,16.22
1907-03-01,8.35,0.41,0.73,8.94,3.7,221.98,10.9,19.54,14.69
1907-04-01,8.39,0.41,0.73,8.94,3.72,223.04,10.99,19.32,14.67
1907-05-01,8.1,0.42,0.72,9.13,3.74,210.84,10.85,18.7,13.79
1907-06-01,7.84,0.42,0.71,9.23,3.75,201.97,10.82,18.29,13.14
1907-07-01,8.14,0.42,0.7,9.23,3.77,209.7,10.91,18.08,13.59
1907-08-01,7.53,0.43,0.69,9.23,3.79,193.99,10.99,17.86,12.51
1907-09-01,7.45,0.43,0.69,9.23,3.8,191.93,11.08,17.65,12.33
1907-10-01,6.64,0.43,0.68,9.32,3.82,169.31,11.05,17.26,10.83
1907-11-01,6.25,0.44,0.67,8.94,3.84,166.15,11.61,17.77,10.59
1907-12-01,6.57,0.44,0.66,8.75,3.85,178.45,11.95,17.93,11.33
1908-01-01,6.85,0.44,0.65,8.66,3.87,188.1,11.99,17.94,11.9
1908-02-01,6.6,0.43,0.65,8.56,3.86,183.25,12.03,17.96,11.55
1908-03-01,6.87,0.43,0.64,8.56,3.85,190.75,11.94,17.77,11.98
1908-04-01,7.24,0.43,0.63,8.66,3.84,198.81,11.72,17.39,12.45
1908-05-01,7.63,0.42,0.63,8.66,3.83,209.52,11.62,17.21,13.08
1908-06-01,7.64,0.42,0.62,8.66,3.82,209.8,11.53,17.03,13.05
1908-07-01,7.92,0.42,0.61,8.75,3.81,215.12,11.32,16.66,13.35
1908-08-01,8.26,0.41,0.61,8.75,3.81,224.36,11.23,16.48,13.88
1908-09-01,8.17,0.41,0.6,8.75,3.8,221.91,11.14,16.3,13.7
1908-10-01,8.27,0.41,0.59,8.85,3.79,222.21,10.93,15.94,13.69
1908-11-01,8.83,0.4,0.59,8.94,3.78,234.74,10.72,15.6,14.44
1908-12-01,9.03,0.4,0.58,9.04,3.77,237.53,10.52,15.26,14.58
1909-01-01,9.06,0.4,0.59,8.94,3.76,240.85,10.72,15.82,14.76
1909-02-01,8.8,0.41,0.61,9.04,3.77,231.48,10.7,16.05,14.17
1909-03-01,8.92,0.41,0.63,9.04,3.78,234.63,10.78,16.44,14.34
1909-04-01,9.32,0.41,0.64,9.23,3.8,240.1,10.65,16.49,14.65
1909-05-01,9.63,0.42,0.66,9.32,3.81,245.56,10.63,16.7,14.95
1909-06-01,9.8,0.42,0.67,9.42,3.82,247.37,10.6,16.91,15.04
1909-07-01,9.94,0.42,0.69,9.42,3.83,250.9,10.68,17.29,15.23
1909-08-01,10.18,0.43,0.7,9.51,3.85,254.39,10.66,17.49,15.42
1909-09-01,10.19,0.43,0.71,9.61,3.86,252.12,10.64,17.69,15.25
1909-10-01,10.23,0.43,0.73,9.8,3.87,248.19,10.51,17.71,14.99
1909-11-01,10.18,0.44,0.74,9.9,3.88,244.6,10.49,17.9,14.75
1909-12-01,10.3,0.44,0.76,9.99,3.9,245.13,10.47,18.09,14.75
1910-01-01,10.08,0.44,0.76,9.9,3.91,242.2,10.63,18.2,14.55
1910-02-01,9.72,0.45,0.76,9.9,3.92,233.55,10.69,18.14,14.0
1910-03-01,9.96,0.45,0.75,10.09,3.92,234.8,10.55,17.74,14.05
1910-04-01,9.72,0.45,0.75,10.18,3.93,227.0,10.51,17.52,13.56
1910-05-01,9.56,0.45,0.75,9.99,3.93,227.52,10.77,17.79,13.57
1910-06-01,9.1,0.46,0.74,9.9,3.94,218.65,10.93,17.9,13.02
1910-07-01,8.64,0.46,0.74,9.9,3.95,207.6,10.99,17.84,12.34
1910-08-01,8.85,0.46,0.74,9.8,3.95,214.71,11.16,17.95,12.75
1910-09-01,8.91,0.46,0.74,9.7,3.96,218.29,11.33,18.07,12.94
1910-10-01,9.32,0.47,0.73,9.42,3.96,235.25,11.74,18.55,13.92
1910-11-01,9.31,0.47,0.73,9.23,3.97,239.84,12.04,18.87,14.16
1910-12-01,9.05,0.47,0.73,9.23,3.97,233.15,12.11,18.81,13.74
1911-01-01,9.27,0.47,0.72,9.23,3.98,238.81,12.11,18.5,14.05
1911-02-01,9.43,0.47,0.71,8.94,3.98,250.69,12.49,18.79,14.72
1911-03-01,9.32,0.47,0.69,9.04,3.98,245.16,12.36,18.28,14.37
1911-04-01,9.28,0.47,0.68,8.75,3.99,252.06,12.77,18.56,14.75
1911-05-01,9.48,0.47,0.67,8.75,3.99,257.49,12.77,18.24,15.05
1911-06-01,9.67,0.47,0.66,8.75,3.99,262.66,12.77,17.93,15.33
1911-07-01,9.63,0.47,0.65,8.85,4.0,258.76,12.63,17.42,15.08
1911-08-01,9.17,0.47,0.64,9.13,4.0,238.7,12.23,16.57,13.9
1911-09-01,8.67,0.47,0.63,9.23,4.0,223.36,12.11,16.1,13.0
1911-10-01,8.72,0.47,0.61,9.23,4.0,224.64,12.11,15.8,13.07
1911-11-01,9.07,0.47,0.6,9.13,4.0,236.09,12.23,15.66,13.73
1911-12-01,9.11,0.47,0.59,9.04,4.01,239.63,12.36,15.52,13.93
1912-01-01,9.12,0.47,0.6,9.13,4.01,237.39,12.25,15.6,13.79
1912-02-01,9.04,0.47,0.61,9.23,4.05,232.89,12.15,15.67,13.53
1912-03-01,9.3,0.47,0.62,9.42,4.08,234.75,11.93,15.59,13.64
1912-04-01,9.59,0.47,0.63,9.7,4.12,234.95,11.6,15.35,13.65
1912-05-01,9.58,0.47,0.64,9.7,4.16,234.7,11.62,15.58,13.65
1912-06-01,9.58,0.47,0.65,9.61,4.19,237.03,11.75,15.96,13.79
1912-07-01,9.59,0.48,0.65,9.61,4.23,237.27,11.77,16.19,13.8
1912-08-01,9.81,0.48,0.66,9.7,4.27,240.34,11.68,16.25,13.98
1912-09-01,9.86,0.48,0.67,9.8,4.3,239.22,11.58,16.32,13.93
1912-10-01,9.84,0.48,0.68,9.8,4.34,238.73,11.6,16.54,13.91
1912-11-01,9.73,0.48,0.69,9.8,4.38,236.06,11.63,16.76,13.75
1912-12-01,9.38,0.48,0.7,9.7,4.41,229.8,11.76,17.15,13.39
1913-01-01,9.3,0.48,0.69,9.8,4.45,225.63,11.65,16.84,13.15
1913-02-01,8.97,0.48,0.69,9.8,4.43,217.62,11.65,16.7,12.68
1913-03-01,8.8,0.48,0.68,9.8,4.4,213.5,11.65,16.56,12.44
1913-04-01,8.79,0.48,0.68,9.8,4.38,213.26,11.65,16.42,12.43
1913-05-01,8.55,0.48,0.67,9.7,4.35,209.57,11.77,16.44,12.22
1913-06-01,8.12,0.48,0.67,9.8,4.33,197.0,11.65,16.13,11.49
1913-07-01,8.23,0.48,0.66,9.9,4.3,197.65,11.53,15.83,11.53
1913-08-01,8.45,0.48,0.65,9.9,4.28,202.94,11.53,15.69,11.85
1913-09-01,8.53,0.48,0.65,10.0,4.26,202.81,11.41,15.39,11.84
1913-10-01,8.26,0.48,0.64,10.0,4.23,196.39,11.41,15.26,11.47
1913-11-01,8.05,0.48,0.64,10.1,4.21,189.5,11.3,14.97,11.07
1913-12-01,8.04,0.48,0.63,10.0,4.18,191.16,11.41,14.98,11.17
1914-01-01,8.37,0.47,0.62,10.0,4.16,199.0,11.29,14.76,11.64
1914-02-01,8.48,0.47,0.61,9.9,4.17,203.66,11.29,14.69,11.91
1914-03-01,8.32,0.47,0.6,9.9,4.17,199.81,11.17,14.47,11.69
1914-04-01,8.12,0.46,0.59,9.8,4.18,197.0,11.16,14.39,11.52
1914-05-01,8.17,0.46,0.58,9.9,4.19,196.21,10.93,14.03,11.48
1914-06-01,8.13,0.45,0.57,9.9,4.19,195.25,10.81,13.81,11.43
1914-07-01,7.68,0.45,0.57,10.0,4.2,182.6,10.58,13.45,10.69
1914-08-01,7.68,0.44,0.56,10.2,4.21,179.02,10.26,12.98,10.49
1914-09-01,7.68,0.43,0.55,10.2,4.21,179.02,10.14,12.76,10.5
1914-10-01,7.68,0.43,0.54,10.1,4.22,180.79,10.12,12.67,10.61
1914-11-01,7.68,0.42,0.53,10.2,4.23,179.02,9.91,12.34,10.52
1914-12-01,7.35,0.42,0.52,10.1,4.23,173.02,9.89,12.24,10.17
1915-01-01,7.48,0.42,0.55,10.1,4.24,176.08,9.91,12.95,10.36
1915-02-01,7.38,0.42,0.58,10.0,4.22,175.47,10.03,13.79,10.33
1915-03-01,7.57,0.42,0.61,9.9,4.21,181.8,10.15,14.65,10.71
1915-04-01,8.14,0.42,0.64,10.0,4.19,193.54,10.06,15.22,11.4
1915-05-01,7.95,0.42,0.67,10.1,4.18,187.15,9.99,15.77,11.03
1915-06-01,8.04,0.42,0.7,10.1,4.16,189.27,10.0,16.48,11.15
1915-07-01,8.01,0.43,0.73,10.1,4.14,188.56,10.02,17.18,11.11
1915-08-01,8.35,0.43,0.76,10.1,4.13,196.56,10.04,17.89,11.58
1915-09-01,8.66,0.43,0.79,10.1,4.11,203.86,10.06,18.6,12.01
1915-10-01,9.14,0.43,0.82,10.2,4.1,213.05,9.98,19.11,12.55
1915-11-01,9.46,0.43,0.85,10.3,4.08,218.37,9.91,19.62,12.86
1915-12-01,9.48,0.43,0.88,10.3,4.07,218.83,9.93,20.31,12.88
1916-01-01,9.33,0.44,0.93,10.4,4.05,213.3,10.08,21.36,12.54
1916-02-01,9.2,0.45,0.99,10.4,4.06,210.33,10.33,22.59,12.35
1916-03-01,9.17,0.46,1.04,10.5,4.08,207.64,10.47,23.59,12.18
1916-04-01,9.07,0.47,1.1,10.6,4.09,203.44,10.62,24.61,11.91
1916-05-01,9.27,0.48,1.15,10.7,4.11,205.98,10.76,25.58,12.03
1916-06-01,9.36,0.49,1.21,10.8,4.13,206.06,10.9,26.53,12.0
1916-07-01,9.23,0.51,1.26,10.8,4.14,203.2,11.14,27.72,11.79
1916-08-01,9.3,0.52,1.31,10.9,4.16,202.86,11.27,28.64,11.73
1916-09-01,9.68,0.53,1.37,11.1,4.17,207.34,11.3,29.3,11.94
1916-10-01,9.98,0.54,1.42,11.3,4.19,209.99,11.33,29.92,12.05
1916-11-01,10.21,0.55,1.48,11.5,4.2,211.09,11.35,30.52,12.05
1916-12-01,9.8,0.56,1.53,11.6,4.21,200.87,11.48,31.36,11.41
1917-01-01,9.57,0.57,1.51,11.7,4.23,194.48,11.6,30.66,10.99
1917-02-01,9.03,0.58,1.49,12.0,4.26,178.91,11.53,29.48,10.06
1917-03-01,9.31,0.59,1.47,12.0,4.29,184.46,11.74,29.09,10.33
1917-04-01,9.17,0.6,1.45,12.6,4.32,173.04,11.38,27.3,9.64
1917-05-01,8.86,0.61,1.43,12.8,4.34,164.57,11.41,26.49,9.14
1917-06-01,9.04,0.63,1.41,13.0,4.37,165.33,11.43,25.7,9.15
1917-07-01,8.79,0.64,1.38,12.8,4.4,163.27,11.81,25.71,9.0
1917-08-01,8.53,0.65,1.36,13.0,4.43,156.01,11.83,24.93,8.57
1917-09-01,8.12,0.66,1.34,13.3,4.46,145.16,11.75,24.01,7.95
1917-10-01,7.68,0.67,1.32,13.5,4.49,135.26,11.77,23.28,7.39
1917-11-01,7.04,0.68,1.3,13.5,4.51,123.99,11.96,22.91,6.75
1917-12-01,6.8,0.69,1.28,13.7,4.54,118.01,11.97,22.21,6.41
1918-01-01,7.21,0.68,1.26,14.0,4.57,122.45,11.55,21.33,6.64
1918-02-01,7.43,0.67,1.23,14.1,4.56,125.29,11.3,20.77,6.78
1918-03-01,7.28,0.66,1.21,14.0,4.56,123.63,11.21,20.52,6.69
1918-04-01,7.21,0.65,1.18,14.2,4.55,120.72,10.88,19.81,6.52
1918-05-01,7.44,0.64,1.16,14.5,4.55,122.0,10.49,19.0,6.58
1918-06-01,7.45,0.63,1.14,14.7,4.54,120.5,10.19,18.36,6.5
1918-07-01,7.51,0.62,1.11,15.1,4.54,118.25,9.76,17.49,6.37
1918-08-01,7.58,0.61,1.09,15.4,4.53,117.03,9.42,16.78,6.3
1918-09-01,7.54,0.6,1.06,15.7,4.52,114.19,9.09,16.1,6.15
1918-10-01,7.86,0.59,1.04,16.0,4.52,116.8,8.77,15.42,6.29
1918-11-01,8.06,0.58,1.01,16.3,4.51,117.57,8.46,14.79,6.33
1918-12-01,7.9,0.57,0.99,16.5,4.51,113.84,8.21,14.27,6.13
1919-01-01,7.85,0.57,0.98,16.5,4.5,113.12,8.17,14.19,6.1
1919-02-01,7.88,0.56,0.98,16.2,4.54,115.65,8.27,14.38,6.24
1919-03-01,8.12,0.56,0.97,16.4,4.58,117.72,8.12,14.14,6.36
1919-04-01,8.39,0.56,0.97,16.7,4.62,119.45,7.93,13.81,6.46
1919-05-01,8.97,0.55,0.96,16.9,4.66,126.2,7.78,13.58,6.83
1919-06-01,9.21,0.55,0.96,16.9,4.7,129.57,7.74,13.51,7.02
1919-07-01,9.51,0.55,0.95,17.4,4.73,129.95,7.47,13.05,7.05
1919-08-01,8.87,0.54,0.95,17.7,4.77,119.15,7.3,12.76,6.48
1919-09-01,9.01,0.54,0.94,17.8,4.81,120.35,7.21,12.62,6.56
1919-10-01,9.47,0.54,0.94,18.1,4.85,124.4,7.05,12.35,6.79
1919-11-01,9.19,0.53,0.94,18.5,4.89,118.11,6.85,12.02,6.47
1919-12-01,8.92,0.53,0.93,18.9,4.93,112.21,6.67,11.7,6.16
1920-01-01,8.83,0.53,0.92,19.3,4.97,108.78,6.51,11.32,5.99
1920-02-01,8.1,0.53,0.91,19.5,4.98,98.76,6.42,11.07,5.46
1920-03-01,8.67,0.53,0.9,19.7,4.99,104.64,6.34,10.83,5.8
1920-04-01,8.6,0.52,0.89,20.3,5.0,100.73,6.13,10.39,5.6
1920-05-01,8.06,0.52,0.88,20.6,5.01,93.03,6.02,10.11,5.19
1920-06-01,7.92,0.52,0.86,20.9,5.02,90.1,5.92,9.84,5.04
1920-07-01,7.91,0.52,0.85,20.8,5.03,90.42,5.92,9.76,5.08
1920-08-01,7.6,0.52,0.84,20.3,5.04,89.01,6.05,9.88,5.02
1920-09-01,7.87,0.52,0.83,20.0,5.05,93.56,6.12,9.9,5.3
1920-10-01,7.88,0.51,0.82,19.9,5.06,94.15,6.13,9.82,5.35
1920-11-01,7.48,0.51,0.81,19.8,5.07,89.82,6.14,9.74,5.13
1920-12-01,6.81,0.51,0.8,19.4,5.08,83.46,6.25,9.8,4.78
1921-01-01,7.11,0.51,0.76,19.0,5.09,88.97,6.33,9.48,5.12
1921-02-01,7.06,0.5,0.71,18.4,5.02,91.23,6.48,9.24,5.27
1921-03-01,6.88,0.5,0.67,18.3,4.96,89.39,6.46,8.74,5.19
1921-04-01,6.91,0.49,0.63,18.1,4.89,90.77,6.48,8.28,5.3
1921-05-01,7.12,0.49,0.59,17.7,4.83,95.64,6.57,7.89,5.61
1921-06-01,6.55,0.48,0.55,17.6,4.76,88.48,6.55,7.36,5.22
1921-07-01,6.53,0.48,0.5,17.7,4.7,87.72,6.46,6.75,5.2
1921-08-01,6.45,0.48,0.46,17.7,4.63,86.64,6.4,6.18,5.16
1921-09-01,6.61,0.47,0.42,17.5,4.56,89.81,6.42,5.67,5.38
1921-10-01,6.7,0.47,0.38,17.5,4.5,91.03,6.36,5.09,5.48
1921-11-01,7.06,0.46,0.33,17.4,4.43,96.47,6.34,4.54,5.84
1921-12-01,7.31,0.46,0.29,17.3,4.37,100.46,6.32,3.99,6.11
1922-01-01,7.3,0.46,0.32,16.9,4.3,102.7,6.53,4.55,6.29
1922-02-01,7.46,0.47,0.36,16.9,4.3,104.95,6.59,5.02,6.46
1922-03-01,7.74,0.47,0.39,16.7,4.31,110.2,6.73,5.55,6.82
1922-04-01,8.21,0.48,0.42,16.7,4.31,116.89,6.79,6.03,7.27
1922-05-01,8.53,0.48,0.46,16.7,4.32,121.44,6.85,6.5,7.59
1922-06-01,8.45,0.48,0.49,16.7,4.33,120.3,6.9,6.98,7.56
1922-07-01,8.51,0.49,0.52,16.8,4.33,120.44,6.92,7.41,7.6
1922-08-01,8.83,0.49,0.56,16.6,4.33,126.47,7.07,7.97,8.02
1922-09-01,9.06,0.5,0.59,16.6,4.34,129.77,7.13,8.45,8.27
1922-10-01,9.26,0.5,0.62,16.7,4.34,131.84,7.14,8.87,8.43
1922-11-01,8.8,0.51,0.66,16.8,4.35,124.54,7.16,9.29,8.0
1922-12-01,8.78,0.51,0.69,16.9,4.35,123.52,7.17,9.71,7.96
1923-01-01,8.9,0.51,0.71,16.8,4.36,125.96,7.24,10.11,8.15
1923-02-01,9.28,0.51,0.74,16.8,4.33,131.33,7.26,10.45,8.53
1923-03-01,9.43,0.52,0.76,16.8,4.31,133.46,7.29,10.79,8.7
1923-04-01,9.1,0.52,0.79,16.9,4.29,128.02,7.27,11.07,8.37
1923-05-01,8.67,0.52,0.81,16.9,4.26,121.97,7.29,11.41,8.0
1923-06-01,8.34,0.52,0.83,17.0,4.23,116.64,7.27,11.68,7.67
1923-07-01,8.06,0.52,0.86,17.2,4.21,111.42,7.21,11.88,7.35
1923-08-01,8.1,0.52,0.88,17.1,4.18,112.62,7.28,12.28,7.44
1923-09-01,8.15,0.53,0.91,17.2,4.16,112.66,7.26,12.54,7.46
1923-10-01,8.03,0.53,0.93,17.3,4.13,110.36,7.24,12.8,7.32
1923-11-01,8.27,0.53,0.96,17.3,4.11,113.66,7.26,13.14,7.55
1923-12-01,8.55,0.53,0.98,17.3,4.08,117.51,7.28,13.47,7.81
1924-01-01,8.83,0.53,0.98,17.3,4.06,121.35,7.31,13.41,8.07
1924-02-01,8.87,0.53,0.97,17.2,4.04,122.61,7.37,13.43,8.16
1924-03-01,8.7,0.54,0.97,17.1,4.03,120.97,7.44,13.45,8.06
1924-04-01,8.5,0.54,0.96,17.0,4.01,118.88,7.51,13.47,7.92
1924-05-01,8.47,0.54,0.96,17.0,3.99,118.46,7.53,13.42,7.9
1924-06-01,8.63,0.54,0.95,17.0,3.98,120.7,7.55,13.36,8.05
1924-07-01,9.03,0.54,0.95,17.1,3.96,125.55,7.53,13.22,8.38
1924-08-01,9.34,0.54,0.95,17.0,3.94,130.63,7.6,13.24,8.72
1924-09-01,9.25,0.55,0.94,17.1,3.93,128.61,7.58,13.1,8.58
1924-10-01,9.13,0.55,0.94,17.2,3.91,126.21,7.56,12.97,8.42
1924-11-01,9.64,0.55,0.93,17.2,3.89,133.26,7.58,12.91,8.89
1924-12-01,10.16,0.55,0.93,17.3,3.88,139.63,7.56,12.78,9.31
1925-01-01,10.58,0.55,0.96,17.3,3.86,145.4,7.62,13.15,9.69
1925-02-01,10.67,0.56,0.98,17.2,3.85,147.49,7.72,13.59,9.83
1925-03-01,10.39,0.56,1.01,17.3,3.83,142.79,7.73,13.88,9.52
1925-04-01,10.28,0.57,1.04,17.2,3.81,142.1,7.83,14.33,9.48
1925-05-01,10.61,0.57,1.06,17.3,3.8,145.82,7.84,14.61,9.73
1925-06-01,10.8,0.57,1.09,17.5,3.79,146.73,7.81,14.81,9.8
1925-07-01,11.1,0.58,1.12,17.7,3.77,149.1,7.78,15.0,9.96
1925-08-01,11.25,0.58,1.14,17.7,3.76,151.12,7.84,15.35,10.11
